,temp,current_dist,new_dist,best_dist,,Diff,t_0,c_r,n,t_f
7717,1.24E-31,1133.81,1168.22,1133.81,DIFF,,,,,
7718,1.23E-31,1133.81,1136.6,1133.81,DIFF,,,,,
7719,1.22E-31,1133.81,1149.16,1133.81,DIFF,,,,,
7720,1.21E-31,1133.81,1159.44,1133.81,DIFF,,,,,
7721,1.19E-31,1133.81,1149.16,1133.81,DIFF,,,,,
7722,1.18E-31,1133.81,1162.84,1133.81,DIFF,,,,,
7723,1.17E-31,1133.81,1176.15,1133.81,DIFF,,,,,
7724,1.16E-31,1133.81,1142.95,1133.81,DIFF,,,,,
7725,1.15E-31,1133.81,1151.65,1133.81,DIFF,,,,,
7726,1.14E-31,1133.81,1157.09,1133.81,DIFF,,,,,
7727,1.12E-31,1133.81,1181.08,1133.81,DIFF,,,,,
7728,1.11E-31,1133.81,1235.86,1133.81,DIFF,,,,,
7729,1.10E-31,1133.81,1171.26,1133.81,DIFF,,,,,
7730,1.09E-31,1133.81,1162.84,1133.81,DIFF,,,,,
7731,1.08E-31,1133.81,1174.7,1133.81,DIFF,,,,,
7732,1.07E-31,1133.81,1238.76,1133.81,DIFF,,,,,
7733,1.06E-31,1133.81,1181.38,1133.81,DIFF,,,,,
7734,1.05E-31,1133.81,1189.79,1133.81,DIFF,,,,,
7735,1.04E-31,1133.81,1153.81,1133.81,DIFF,,,,,
7736,1.03E-31,1133.81,1227.42,1133.81,DIFF,,,,,
7737,1.02E-31,1133.81,1138.5,1133.81,DIFF,,,,,
7738,1.01E-31,1133.81,1168.18,1133.81,DIFF,,,,,
7739,9.97E-32,1133.81,1140.65,1133.81,DIFF,,,,,
7740,9.87E-32,1133.81,1243.56,1133.81,DIFF,,,,,
7741,9.77E-32,1133.81,1149.16,1133.81,DIFF,,,,,
7742,9.67E-32,1133.81,1169.31,1133.81,DIFF,,,,,
7743,9.58E-32,1133.81,1180.27,1133.81,DIFF,,,,,
7744,9.48E-32,1133.81,1169.05,1133.81,DIFF,,,,,
7745,9.39E-32,1133.81,1215.65,1133.81,DIFF,,,,,
7746,9.29E-32,1133.81,1243.56,1133.81,DIFF,,,,,
7747,9.20E-32,1133.81,1163.33,1133.81,DIFF,,,,,
7748,9.11E-32,1133.81,1156.79,1133.81,DIFF,,,,,
7749,9.02E-32,1133.81,1143.15,1133.81,DIFF,,,,,
7750,8.93E-32,1133.81,1164.69,1133.81,DIFF,,,,,
7751,8.84E-32,1133.81,1160.42,1133.81,DIFF,,,,,
7752,8.75E-32,1133.81,1260.06,1133.81,DIFF,,,,,
7753,8.66E-32,1133.81,1163.79,1133.81,DIFF,,,,,
7754,8.57E-32,1133.81,1166.83,1133.81,DIFF,,,,,
7755,8.49E-32,1133.81,1180.01,1133.81,DIFF,,,,,
7756,8.40E-32,1133.81,1136.6,1133.81,DIFF,,,,,
7757,8.32E-32,1133.81,1164.69,1133.81,DIFF,,,,,
7758,8.24E-32,1133.81,1140.39,1133.81,DIFF,,,,,
7759,8.15E-32,1133.81,1160.47,1133.81,DIFF,,,,,
7760,8.07E-32,1133.81,1157.09,1133.81,DIFF,,,,,
7761,7.99E-32,1133.81,1189.25,1133.81,DIFF,,,,,
7762,7.91E-32,1133.81,1155.63,1133.81,DIFF,,,,,
7763,7.83E-32,1133.81,1136.6,1133.81,DIFF,,,,,
7764,7.75E-32,1133.81,1175.6,1133.81,DIFF,,,,,
7765,7.68E-32,1133.81,1146.35,1133.81,DIFF,,,,,
7766,7.60E-32,1133.81,1158.18,1133.81,DIFF,,,,,
7767,7.52E-32,1133.81,1234.67,1133.81,DIFF,,,,,
7768,7.45E-32,1133.81,1218.6,1133.81,DIFF,,,,,
7769,7.37E-32,1133.81,1162.84,1133.81,DIFF,,,,,
7770,7.30E-32,1133.81,1181.08,1133.81,DIFF,,,,,
7771,7.23E-32,1133.81,1160.47,1133.81,DIFF,,,,,
7772,7.16E-32,1133.81,1140.39,1133.81,DIFF,,,,,
7773,7.08E-32,1133.81,1147.11,1133.81,DIFF,,,,,
7774,7.01E-32,1133.81,1190.73,1133.81,DIFF,,,,,
7775,6.94E-32,1133.81,1140.7,1133.81,DIFF,,,,,
7776,6.87E-32,1133.81,1171.44,1133.81,DIFF,,,,,
7777,6.80E-32,1133.81,1167.28,1133.81,DIFF,,,,,
7778,6.74E-32,1133.81,1179.93,1133.81,DIFF,,,,,
7779,6.67E-32,1133.81,1162.84,1133.81,DIFF,,,,,
7780,6.60E-32,1133.81,1163.88,1133.81,DIFF,,,,,
7781,6.54E-32,1133.81,1168.18,1133.81,DIFF,,,,,
7782,6.47E-32,1133.81,1181.08,1133.81,DIFF,,,,,
7783,6.41E-32,1133.81,1136.6,1133.81,DIFF,,,,,
7784,6.34E-32,1133.81,1157.09,1133.81,DIFF,,,,,
7785,6.28E-32,1133.81,1208.58,1133.81,DIFF,,,,,
7786,6.22E-32,1133.81,1140.83,1133.81,DIFF,,,,,
7787,6.15E-32,1133.81,1142.95,1133.81,DIFF,,,,,
7788,6.09E-32,1133.81,1189.71,1133.81,DIFF,,,,,
7789,6.03E-32,1133.81,1165.9,1133.81,DIFF,,,,,
7790,5.97E-32,1133.81,1155.63,1133.81,DIFF,,,,,
7791,5.91E-32,1133.81,1195.82,1133.81,DIFF,,,,,
7792,5.85E-32,1133.81,1234.64,1133.81,DIFF,,,,,
7793,5.79E-32,1133.81,1138.5,1133.81,DIFF,,,,,
7794,5.74E-32,1133.81,1154.91,1133.81,DIFF,,,,,
7795,5.68E-32,1133.81,1179.93,1133.81,DIFF,,,,,
7796,5.62E-32,1133.81,1138.5,1133.81,DIFF,,,,,
7797,5.57E-32,1133.81,1202.38,1133.81,DIFF,,,,,
7798,5.51E-32,1133.81,1154.79,1133.81,DIFF,,,,,
7799,5.45E-32,1133.81,1149.16,1133.81,DIFF,,,,,
7800,5.40E-32,1133.81,1168.22,1133.81,DIFF,,,,,
7801,5.35E-32,1133.81,1175.6,1133.81,DIFF,,,,,
7802,5.29E-32,1133.81,1163.33,1133.81,DIFF,,,,,
7803,5.24E-32,1133.81,1162.84,1133.81,DIFF,,,,,
7804,5.19E-32,1133.81,1234.67,1133.81,DIFF,,,,,
7805,5.14E-32,1133.81,1195.12,1133.81,DIFF,,,,,
7806,5.08E-32,1133.81,1176.11,1133.81,DIFF,,,,,
7807,5.03E-32,1133.81,1179.93,1133.81,DIFF,,,,,
7808,4.98E-32,1133.81,1176.15,1133.81,DIFF,,,,,
7809,4.93E-32,1133.81,1234.64,1133.81,DIFF,,,,,
7810,4.88E-32,1133.81,1190.73,1133.81,DIFF,,,,,
7811,4.84E-32,1133.81,1174.47,1133.81,DIFF,,,,,
7812,4.79E-32,1133.81,1160.47,1133.81,DIFF,,,,,
7813,4.74E-32,1133.81,1181.08,1133.81,DIFF,,,,,
7814,4.69E-32,1133.81,1184.85,1133.81,DIFF,,,,,
7815,4.64E-32,1133.81,1176.11,1133.81,DIFF,,,,,
7816,4.60E-32,1133.81,1180.02,1133.81,DIFF,,,,,
7817,4.55E-32,1133.81,1163.79,1133.81,DIFF,,,,,
7818,4.51E-32,1133.81,1159.44,1133.81,DIFF,,,,,
7819,4.46E-32,1133.81,1149.01,1133.81,DIFF,,,,,
7820,4.42E-32,1133.81,1165.9,1133.81,DIFF,,,,,
7821,4.37E-32,1133.81,1153.74,1133.81,DIFF,,,,,
7822,4.33E-32,1133.81,1140.39,1133.81,DIFF,,,,,
7823,4.29E-32,1133.81,1180.01,1133.81,DIFF,,,,,
7824,4.24E-32,1133.81,1167.28,1133.81,DIFF,,,,,
7825,4.20E-32,1133.81,1143.15,1133.81,DIFF,,,,,
7826,4.16E-32,1133.81,1161.87,1133.81,DIFF,,,,,
7827,4.12E-32,1133.81,1136.6,1133.81,DIFF,,,,,
7828,4.08E-32,1133.81,1238.76,1133.81,DIFF,,,,,
7829,4.04E-32,1133.81,1189.71,1133.81,DIFF,,,,,
7830,3.99E-32,1133.81,1174.47,1133.81,DIFF,,,,,
7831,3.95E-32,1133.81,1138.5,1133.81,DIFF,,,,,
7832,3.92E-32,1133.81,1160.48,1133.81,DIFF,,,,,
7833,3.88E-32,1133.81,1154.91,1133.81,DIFF,,,,,
7834,3.84E-32,1133.81,1234.67,1133.81,DIFF,,,,,
7835,3.80E-32,1133.81,1169.05,1133.81,DIFF,,,,,
7836,3.76E-32,1133.81,1168.22,1133.81,DIFF,,,,,
7837,3.72E-32,1133.81,1216.21,1133.81,DIFF,,,,,
7838,3.69E-32,1133.81,1180.27,1133.81,DIFF,,,,,
7839,3.65E-32,1133.81,1146.35,1133.81,DIFF,,,,,
7840,3.61E-32,1133.81,1170.83,1133.81,DIFF,,,,,
7841,3.58E-32,1133.81,1190.73,1133.81,DIFF,,,,,
7842,3.54E-32,1133.81,1163.79,1133.81,DIFF,,,,,
7843,3.51E-32,1133.81,1227.42,1133.81,DIFF,,,,,
7844,3.47E-32,1133.81,1163.33,1133.81,DIFF,,,,,
7845,3.44E-32,1133.81,1169.05,1133.81,DIFF,,,,,
7846,3.40E-32,1133.81,1136.78,1133.81,DIFF,,,,,
7847,3.37E-32,1133.81,1170.49,1133.81,DIFF,,,,,
7848,3.33E-32,1133.81,1176.15,1133.81,DIFF,,,,,
7849,3.30E-32,1133.81,1234.88,1133.81,DIFF,,,,,
7850,3.27E-32,1133.81,1189.79,1133.81,DIFF,,,,,
7851,3.23E-32,1133.81,1234.88,1133.81,DIFF,,,,,
7852,3.20E-32,1133.81,1155.18,1133.81,DIFF,,,,,
7853,3.17E-32,1133.81,1155.18,1133.81,DIFF,,,,,
7854,3.14E-32,1133.81,1170.49,1133.81,DIFF,,,,,
7855,3.11E-32,1133.81,1147.11,1133.81,DIFF,,,,,
7856,3.08E-32,1133.81,1157.09,1133.81,DIFF,,,,,
7857,3.05E-32,1133.81,1184.85,1133.81,DIFF,,,,,
7858,3.01E-32,1133.81,1158.18,1133.81,DIFF,,,,,
7859,2.98E-32,1133.81,1162.84,1133.81,DIFF,,,,,
7860,2.95E-32,1133.81,1157.09,1133.81,DIFF,,,,,
7861,2.93E-32,1133.81,1160.42,1133.81,DIFF,,,,,
7862,2.90E-32,1133.81,1243.56,1133.81,DIFF,,,,,
7863,2.87E-32,1133.81,1170.49,1133.81,DIFF,,,,,
7864,2.84E-32,1133.81,1149.16,1133.81,DIFF,,,,,
7865,2.81E-32,1133.81,1178,1133.81,DIFF,,,,,
7866,2.78E-32,1133.81,1189.71,1133.81,DIFF,,,,,
7867,2.75E-32,1133.81,1160.47,1133.81,DIFF,,,,,
7868,2.73E-32,1133.81,1189.71,1133.81,DIFF,,,,,
7869,2.70E-32,1133.81,1136.78,1133.81,DIFF,,,,,
7870,2.67E-32,1133.81,1180.45,1133.81,DIFF,,,,,
7871,2.65E-32,1133.81,1234.83,1133.81,DIFF,,,,,
7872,2.62E-32,1133.81,1202.38,1133.81,DIFF,,,,,
7873,2.59E-32,1133.81,1154.93,1133.81,DIFF,,,,,
7874,2.57E-32,1133.81,1176.11,1133.81,DIFF,,,,,
7875,2.54E-32,1133.81,1160.47,1133.81,DIFF,,,,,
7876,2.52E-32,1133.81,1158.18,1133.81,DIFF,,,,,
7877,2.49E-32,1133.81,1180.01,1133.81,DIFF,,,,,
7878,2.47E-32,1133.81,1260.06,1133.81,DIFF,,,,,
7879,2.44E-32,1133.81,1153.74,1133.81,DIFF,,,,,
7880,2.42E-32,1133.81,1160.42,1133.81,DIFF,,,,,
7881,2.39E-32,1133.81,1218.6,1133.81,DIFF,,,,,
7882,2.37E-32,1133.81,1176.11,1133.81,DIFF,,,,,
7883,2.35E-32,1133.81,1215.65,1133.81,DIFF,,,,,
7884,2.32E-32,1133.81,1249.74,1133.81,DIFF,,,,,
7885,2.30E-32,1133.81,1180.36,1133.81,DIFF,,,,,
7886,2.28E-32,1133.81,1208.58,1133.81,DIFF,,,,,
7887,2.25E-32,1133.81,1152.26,1133.81,DIFF,,,,,
7888,2.23E-32,1133.81,1156.48,1133.81,DIFF,,,,,
7889,2.21E-32,1133.81,1185.78,1133.81,DIFF,,,,,
7890,2.19E-32,1133.81,1170.49,1133.81,DIFF,,,,,
7891,2.16E-32,1133.81,1149.01,1133.81,DIFF,,,,,
7892,2.14E-32,1133.81,1164.69,1133.81,DIFF,,,,,
7893,2.12E-32,1133.81,1179.93,1133.81,DIFF,,,,,
7894,2.10E-32,1133.81,1215.65,1133.81,DIFF,,,,,
7895,2.08E-32,1133.81,1208.58,1133.81,DIFF,,,,,
7896,2.06E-32,1133.81,1185.78,1133.81,DIFF,,,,,
7897,2.04E-32,1133.81,1142.95,1133.81,DIFF,,,,,
7898,2.02E-32,1133.81,1160.42,1133.81,DIFF,,,,,
7899,2.00E-32,1133.81,1163.79,1133.81,DIFF,,,,,
7900,1.98E-32,1133.81,1149.01,1133.81,DIFF,,,,,
7901,1.96E-32,1133.81,1153.86,1133.81,DIFF,,,,,
7902,1.94E-32,1133.81,1174.47,1133.81,DIFF,,,,,
7903,1.92E-32,1133.81,1165.9,1133.81,DIFF,,,,,
7904,1.90E-32,1133.81,1189.25,1133.81,DIFF,,,,,
7905,1.88E-32,1133.81,1180.45,1133.81,DIFF,,,,,
7906,1.86E-32,1133.81,1160.48,1133.81,DIFF,,,,,
7907,1.84E-32,1133.81,1170.83,1133.81,DIFF,,,,,
7908,1.82E-32,1133.81,1160.48,1133.81,DIFF,,,,,
7909,1.81E-32,1133.81,1170.83,1133.81,DIFF,,,,,
7910,1.79E-32,1133.81,1149.16,1133.81,DIFF,,,,,
7911,1.77E-32,1133.81,1178,1133.81,DIFF,,,,,
7912,1.75E-32,1133.81,1174.7,1133.81,DIFF,,,,,
7913,1.73E-32,1133.81,1154.91,1133.81,DIFF,,,,,
7914,1.72E-32,1133.81,1163.88,1133.81,DIFF,,,,,
7915,1.70E-32,1133.81,1174.47,1133.81,DIFF,,,,,
7916,1.68E-32,1133.81,1151.65,1133.81,DIFF,,,,,
7917,1.67E-32,1133.81,1161.87,1133.81,DIFF,,,,,
7918,1.65E-32,1133.81,1152.26,1133.81,DIFF,,,,,
7919,1.63E-32,1133.81,1151.65,1133.81,DIFF,,,,,
7920,1.62E-32,1133.81,1175.6,1133.81,DIFF,,,,,
7921,1.60E-32,1133.81,1163.79,1133.81,DIFF,,,,,
7922,1.58E-32,1133.81,1166.7,1133.81,DIFF,,,,,
7923,1.57E-32,1133.81,1168.18,1133.81,DIFF,,,,,
7924,1.55E-32,1133.81,1234.88,1133.81,DIFF,,,,,
7925,1.54E-32,1133.81,1153.81,1133.81,DIFF,,,,,
7926,1.52E-32,1133.81,1234.83,1133.81,DIFF,,,,,
7927,1.51E-32,1133.81,1170.83,1133.81,DIFF,,,,,
7928,1.49E-32,1133.81,1175.6,1133.81,DIFF,,,,,
7929,1.48E-32,1133.81,1181.08,1133.81,DIFF,,,,,
7930,1.46E-32,1133.81,1156.48,1133.81,DIFF,,,,,
7931,1.45E-32,1133.81,1179.93,1133.81,DIFF,,,,,
7932,1.43E-32,1133.81,1161.87,1133.81,DIFF,,,,,
7933,1.42E-32,1133.81,1147.11,1133.81,DIFF,,,,,
7934,1.40E-32,1133.81,1163.88,1133.81,DIFF,,,,,
7935,1.39E-32,1133.81,1181.38,1133.81,DIFF,,,,,
7936,1.38E-32,1133.81,1238.76,1133.81,DIFF,,,,,
7937,1.36E-32,1133.81,1176.11,1133.81,DIFF,,,,,
7938,1.35E-32,1133.81,1158.18,1133.81,DIFF,,,,,
7939,1.34E-32,1133.81,1202.38,1133.81,DIFF,,,,,
7940,1.32E-32,1133.81,1149.16,1133.81,DIFF,,,,,
7941,1.31E-32,1133.81,1153.86,1133.81,DIFF,,,,,
7942,1.30E-32,1133.81,1160.48,1133.81,DIFF,,,,,
7943,1.28E-32,1133.81,1234.83,1133.81,DIFF,,,,,
7944,1.27E-32,1133.81,1234.91,1133.81,DIFF,,,,,
7945,1.26E-32,1133.81,1155.96,1133.81,DIFF,,,,,
7946,1.25E-32,1133.81,1174.47,1133.81,DIFF,,,,,
7947,1.23E-32,1133.81,1171.44,1133.81,DIFF,,,,,
7948,1.22E-32,1133.81,1178,1133.81,DIFF,,,,,
7949,1.21E-32,1133.81,1180.02,1133.81,DIFF,,,,,
7950,1.20E-32,1133.81,1215.65,1133.81,DIFF,,,,,
7951,1.18E-32,1133.81,1165.9,1133.81,DIFF,,,,,
7952,1.17E-32,1133.81,1170.83,1133.81,DIFF,,,,,
7953,1.16E-32,1133.81,1154.79,1133.81,DIFF,,,,,
7954,1.15E-32,1133.81,1154.79,1133.81,DIFF,,,,,
7955,1.14E-32,1133.81,1234.88,1133.81,DIFF,,,,,
7956,1.13E-32,1133.81,1174.47,1133.81,DIFF,,,,,
7957,1.11E-32,1133.81,1234.64,1133.81,DIFF,,,,,
7958,1.10E-32,1133.81,1173.45,1133.81,DIFF,,,,,
7959,1.09E-32,1133.81,1174.7,1133.81,DIFF,,,,,
7960,1.08E-32,1133.81,1146.35,1133.81,DIFF,,,,,
7961,1.07E-32,1133.81,1158.18,1133.81,DIFF,,,,,
7962,1.06E-32,1133.81,1143.15,1133.81,DIFF,,,,,
7963,1.05E-32,1133.81,1152.26,1133.81,DIFF,,,,,
7964,1.04E-32,1133.81,1195.12,1133.81,DIFF,,,,,
7965,1.03E-32,1133.81,1189.25,1133.81,DIFF,,,,,
7966,1.02E-32,1133.81,1168.22,1133.81,DIFF,,,,,
7967,1.01E-32,1133.81,1227.42,1133.81,DIFF,,,,,
7968,9.98E-33,1133.81,1157.09,1133.81,DIFF,,,,,
7969,9.88E-33,1133.81,1234.83,1133.81,DIFF,,,,,
7970,9.78E-33,1133.81,1171.44,1133.81,DIFF,,,,,
7971,9.68E-33,1133.81,1168.22,1133.81,DIFF,,,,,
7972,9.59E-33,1133.81,1157.09,1133.81,DIFF,,,,,
7973,9.49E-33,1133.81,1160.47,1133.81,DIFF,,,,,
7974,9.40E-33,1133.81,1229.94,1133.81,DIFF,,,,,
7975,9.30E-33,1133.81,1174.47,1133.81,DIFF,,,,,
7976,9.21E-33,1133.81,1152.26,1133.81,DIFF,,,,,
7977,9.12E-33,1133.81,1163.88,1133.81,DIFF,,,,,
7978,9.03E-33,1133.81,1163.88,1133.81,DIFF,,,,,
7979,8.94E-33,1133.81,1158.18,1133.81,DIFF,,,,,
7980,8.85E-33,1133.81,1176.11,1133.81,DIFF,,,,,
7981,8.76E-33,1133.81,1238.76,1133.81,DIFF,,,,,
7982,8.67E-33,1133.81,1158.18,1133.81,DIFF,,,,,
7983,8.58E-33,1133.81,1180.01,1133.81,DIFF,,,,,
7984,8.50E-33,1133.81,1142.95,1133.81,DIFF,,,,,
7985,8.41E-33,1133.81,1158.18,1133.81,DIFF,,,,,
7986,8.33E-33,1133.81,1162.84,1133.81,DIFF,,,,,
7987,8.25E-33,1133.81,1181.38,1133.81,DIFF,,,,,
7988,8.16E-33,1133.81,1235.86,1133.81,DIFF,,,,,
7989,8.08E-33,1133.81,1174.7,1133.81,DIFF,,,,,
7990,8.00E-33,1133.81,1160.48,1133.81,DIFF,,,,,
7991,7.92E-33,1133.81,1185.78,1133.81,DIFF,,,,,
7992,7.84E-33,1133.81,1165.9,1133.81,DIFF,,,,,
7993,7.76E-33,1133.81,1140.39,1133.81,DIFF,,,,,
7994,7.69E-33,1133.81,1249.74,1133.81,DIFF,,,,,
7995,7.61E-33,1133.81,1238.76,1133.81,DIFF,,,,,
7996,7.53E-33,1133.81,1181.08,1133.81,DIFF,,,,,
7997,7.46E-33,1133.81,1168.61,1133.81,DIFF,,,,,
7998,7.38E-33,1133.81,1234.67,1133.81,DIFF,,,,,
7999,7.31E-33,1133.81,1154.79,1133.81,DIFF,,,,,
8000,7.24E-33,1133.81,1202.38,1133.81,DIFF,,,,,
8001,7.16E-33,1133.81,1215.65,1133.81,DIFF,,,,,
8002,7.09E-33,1133.81,1179.93,1133.81,DIFF,,,,,
8003,7.02E-33,1133.81,1178,1133.81,DIFF,,,,,
8004,6.95E-33,1133.81,1165.9,1133.81,DIFF,,,,,
8005,6.88E-33,1133.81,1153.86,1133.81,DIFF,,,,,
8006,6.81E-33,1133.81,1152.51,1133.81,DIFF,,,,,
8007,6.74E-33,1133.81,1160.47,1133.81,DIFF,,,,,
8008,6.68E-33,1133.81,1154.91,1133.81,DIFF,,,,,
8009,6.61E-33,1133.81,1234.67,1133.81,DIFF,,,,,
8010,6.54E-33,1133.81,1234.64,1133.81,DIFF,,,,,
8011,6.48E-33,1133.81,1234.67,1133.81,DIFF,,,,,
8012,6.41E-33,1133.81,1160.48,1133.81,DIFF,,,,,
8013,6.35E-33,1133.81,1157.09,1133.81,DIFF,,,,,
8014,6.29E-33,1133.81,1168.22,1133.81,DIFF,,,,,
8015,6.22E-33,1133.81,1154.79,1133.81,DIFF,,,,,
8016,6.16E-33,1133.81,1163.88,1133.81,DIFF,,,,,
8017,6.10E-33,1133.81,1181.38,1133.81,DIFF,,,,,
8018,6.04E-33,1133.81,1180.6,1133.81,DIFF,,,,,
8019,5.98E-33,1133.81,1176.11,1133.81,DIFF,,,,,
8020,5.92E-33,1133.81,1216.21,1133.81,DIFF,,,,,
8021,5.86E-33,1133.81,1195.82,1133.81,DIFF,,,,,
8022,5.80E-33,1133.81,1202.38,1133.81,DIFF,,,,,
8023,5.74E-33,1133.81,1165.5,1133.81,DIFF,,,,,
8024,5.68E-33,1133.81,1140.83,1133.81,DIFF,,,,,
8025,5.63E-33,1133.81,1260.06,1133.81,DIFF,,,,,
8026,5.57E-33,1133.81,1234.83,1133.81,DIFF,,,,,
8027,5.52E-33,1133.81,1155.96,1133.81,DIFF,,,,,
8028,5.46E-33,1133.81,1140.65,1133.81,DIFF,,,,,
8029,5.41E-33,1133.81,1227.42,1133.81,DIFF,,,,,
8030,5.35E-33,1133.81,1169.31,1133.81,DIFF,,,,,
8031,5.30E-33,1133.81,1168.22,1133.81,DIFF,,,,,
8032,5.25E-33,1133.81,1208.58,1133.81,DIFF,,,,,
8033,5.19E-33,1133.81,1163.88,1133.81,DIFF,,,,,
8034,5.14E-33,1133.81,1164.69,1133.81,DIFF,,,,,
8035,5.09E-33,1133.81,1165.5,1133.81,DIFF,,,,,
8036,5.04E-33,1133.81,1155.63,1133.81,DIFF,,,,,
8037,4.99E-33,1133.81,1153.86,1133.81,DIFF,,,,,
8038,4.94E-33,1133.81,1181.08,1133.81,DIFF,,,,,
8039,4.89E-33,1133.81,1146.35,1133.81,DIFF,,,,,
8040,4.84E-33,1133.81,1152.51,1133.81,DIFF,,,,,
8041,4.79E-33,1133.81,1179.93,1133.81,DIFF,,,,,
8042,4.74E-33,1133.81,1166.7,1133.81,DIFF,,,,,
8043,4.70E-33,1133.81,1235.86,1133.81,DIFF,,,,,
8044,4.65E-33,1133.81,1154.91,1133.81,DIFF,,,,,
8045,4.60E-33,1133.81,1180.27,1133.81,DIFF,,,,,
8046,4.56E-33,1133.81,1195.12,1133.81,DIFF,,,,,
8047,4.51E-33,1133.81,1155.96,1133.81,DIFF,,,,,
8048,4.47E-33,1133.81,1175.6,1133.81,DIFF,,,,,
8049,4.42E-33,1133.81,1189.71,1133.81,DIFF,,,,,
8050,4.38E-33,1133.81,1136.78,1133.81,DIFF,,,,,
8051,4.33E-33,1133.81,1180.02,1133.81,DIFF,,,,,
8052,4.29E-33,1133.81,1155.18,1133.81,DIFF,,,,,
8053,4.25E-33,1133.81,1234.67,1133.81,DIFF,,,,,
8054,4.21E-33,1133.81,1169.31,1133.81,DIFF,,,,,
8055,4.16E-33,1133.81,1171.26,1133.81,DIFF,,,,,
8056,4.12E-33,1133.81,1195.12,1133.81,DIFF,,,,,
8057,4.08E-33,1133.81,1160.42,1133.81,DIFF,,,,,
8058,4.04E-33,1133.81,1180.02,1133.81,DIFF,,,,,
8059,4.00E-33,1133.81,1178,1133.81,DIFF,,,,,
8060,3.96E-33,1133.81,1149.16,1133.81,DIFF,,,,,
8061,3.92E-33,1133.81,1152.26,1133.81,DIFF,,,,,
8062,3.88E-33,1133.81,1166.83,1133.81,DIFF,,,,,
8063,3.84E-33,1133.81,1153.74,1133.81,DIFF,,,,,
8064,3.80E-33,1133.81,1164.69,1133.81,DIFF,,,,,
8065,3.76E-33,1133.81,1235.86,1133.81,DIFF,,,,,
8066,3.73E-33,1133.81,1169.31,1133.81,DIFF,,,,,
8067,3.69E-33,1133.81,1164.69,1133.81,DIFF,,,,,
8068,3.65E-33,1133.81,1158.18,1133.81,DIFF,,,,,
8069,3.62E-33,1133.81,1234.64,1133.81,DIFF,,,,,
8070,3.58E-33,1133.81,1160.47,1133.81,DIFF,,,,,
8071,3.54E-33,1133.81,1180.6,1133.81,DIFF,,,,,
8072,3.51E-33,1133.81,1146.35,1133.81,DIFF,,,,,
8073,3.47E-33,1133.81,1170.49,1133.81,DIFF,,,,,
8074,3.44E-33,1133.81,1159.44,1133.81,DIFF,,,,,
8075,3.40E-33,1133.81,1234.67,1133.81,DIFF,,,,,
8076,3.37E-33,1133.81,1229.94,1133.81,DIFF,,,,,
8077,3.34E-33,1133.81,1181.08,1133.81,DIFF,,,,,
8078,3.30E-33,1133.81,1140.83,1133.81,DIFF,,,,,
8079,3.27E-33,1133.81,1218.6,1133.81,DIFF,,,,,
8080,3.24E-33,1133.81,1140.39,1133.81,DIFF,,,,,
8081,3.21E-33,1133.81,1165.5,1133.81,DIFF,,,,,
8082,3.17E-33,1133.81,1174.47,1133.81,DIFF,,,,,
8083,3.14E-33,1133.81,1152.51,1133.81,DIFF,,,,,
8084,3.11E-33,1133.81,1162.84,1133.81,DIFF,,,,,
8085,3.08E-33,1133.81,1218.6,1133.81,DIFF,,,,,
8086,3.05E-33,1133.81,1166.7,1133.81,DIFF,,,,,
8087,3.02E-33,1133.81,1166.83,1133.81,DIFF,,,,,
8088,2.99E-33,1133.81,1190.73,1133.81,DIFF,,,,,
8089,2.96E-33,1133.81,1154.91,1133.81,DIFF,,,,,
8090,2.93E-33,1133.81,1156.48,1133.81,DIFF,,,,,
8091,2.90E-33,1133.81,1202.38,1133.81,DIFF,,,,,
8092,2.87E-33,1133.81,1149.01,1133.81,DIFF,,,,,
8093,2.84E-33,1133.81,1168.61,1133.81,DIFF,,,,,
8094,2.81E-33,1133.81,1167.28,1133.81,DIFF,,,,,
8095,2.78E-33,1133.81,1180.01,1133.81,DIFF,,,,,
8096,2.76E-33,1133.81,1234.67,1133.81,DIFF,,,,,
8097,2.73E-33,1133.81,1153.81,1133.81,DIFF,,,,,
8098,2.70E-33,1133.81,1153.86,1133.81,DIFF,,,,,
8099,2.68E-33,1133.81,1154.91,1133.81,DIFF,,,,,
8100,2.65E-33,1133.81,1189.71,1133.81,DIFF,,,,,
8101,2.62E-33,1133.81,1140.83,1133.81,DIFF,,,,,
8102,2.60E-33,1133.81,1175.6,1133.81,DIFF,,,,,
8103,2.57E-33,1133.81,1170.83,1133.81,DIFF,,,,,
8104,2.54E-33,1133.81,1136.78,1133.81,DIFF,,,,,
8105,2.52E-33,1133.81,1163.88,1133.81,DIFF,,,,,
8106,2.49E-33,1133.81,1161.87,1133.81,DIFF,,,,,
8107,2.47E-33,1133.81,1185.78,1133.81,DIFF,,,,,
8108,2.44E-33,1133.81,1208.58,1133.81,DIFF,,,,,
8109,2.42E-33,1133.81,1140.65,1133.81,DIFF,,,,,
8110,2.40E-33,1133.81,1184.85,1133.81,DIFF,,,,,
8111,2.37E-33,1133.81,1157.09,1133.81,DIFF,,,,,
8112,2.35E-33,1133.81,1179.93,1133.81,DIFF,,,,,
8113,2.32E-33,1133.81,1234.88,1133.81,DIFF,,,,,
8114,2.30E-33,1133.81,1235.86,1133.81,DIFF,,,,,
8115,2.28E-33,1133.81,1189.71,1133.81,DIFF,,,,,
